freq_Hz,PSD_x,PSD_y,PSD_z
4.931640625,0.009072268018515838,0.09582741293277626,0.08333841429985844
4.98046875,0.005657118781492969,0.060985664904120676,0.09463617544001977
5.029296875,0.0060316382666752225,0.06630441696567689,0.10336214593172867
5.078125,0.007936039698113802,0.08886492604804913,0.06477889707951719
5.126953125,0.006865436803294024,0.0779307081175615,0.06873525147757159
5.17578125,0.006010344254420472,0.06959193484206472,0.08005187410146591
5.224609375,0.004491626861462614,0.052749277937172635,0.05333721669639306
5.2734375,0.004114520952836609,0.04942671367504242,0.06275306621877297
5.322265625,0.005615788887560901,0.06856200854668326,0.045535735842266
5.37109375,0.006472575355549216,0.08016983898689435,0.030724997930986847
5.419921875,0.004907681234911054,0.06164847154755392,0.02365006703172683
5.46875,0.002721091018743705,0.034843544063581214,0.02575114813216933
5.517578125,0.0028057655058581423,0.036471745502201496,0.044215254078780526
5.56640625,0.003079106703007963,0.040823345008632314,0.037024372279219536
5.615234375,0.0024214411953268943,0.03243702486639121,0.04174350607268354
5.6640625,0.0014513837780424383,0.019812888303689675,0.06043697678453003
5.712890625,0.0015652681714878917,0.02175205879519999,0.03812126827260971
5.76171875,0.0018276873997886533,0.025821772925256746,0.025081051760497772
5.810546875,0.0019759817396182234,0.028265557367952516,0.020148937376615043
5.859375,0.0013383660463400998,0.01943256270762357,0.019177633131317394
5.908203125,0.0009739325551226799,0.0143971903671807,0.012134634876723198
5.95703125,0.000957119104952658,0.014333229203505098,0.010941735054104602
6.005859375,0.0006279175621422794,0.009564579144989474,0.012902871424234873
6.0546875,0.0006959871491823788,0.01079082703378205,0.017779583544501088
6.103515625,0.0008743496522733093,0.013751876401952946,0.014619535401844503
6.15234375,0.0009793931479738943,0.015604847607447167,0.008675716414438385
6.201171875,0.000790250395133916,0.012758194880604742,0.009004994423887986
6.25,0.0005195481807691605,0.00853020307806442,0.008423735530834258
6.298828125,0.0005485300162981463,0.009135087425914314,0.010991819100841684
6.34765625,0.0003310332669236957,0.005581264848076655,0.009058552062751713
6.396484375,0.0003446109348608035,0.005925176170820421,0.007947580341965908
6.4453125,0.00047906250551142774,0.008332908887699837,0.007470033096129983
6.494140625,0.0004311495411394159,0.007618184510484183,0.006835625391392184
6.54296875,0.0005910250107940146,0.010585915014641416,0.008612266128058405
6.591796875,0.0004166722810495807,0.007552933708247017,0.008278030904264851
6.640625,0.00032911336812846203,0.006062982777912652,0.005585170256052379
6.689453125,0.00035485321036003795,0.006615640678184679,0.003410638129711697
6.73828125,0.0003060539154128925,0.00578573871690794,0.0037521155169120586
6.787109375,0.00018924050268295152,0.003623930425478388,0.002229333646587881
6.8359375,0.00015066651168265633,0.002933464516238285,0.0039200683750704205
6.884765625,0.00016564481673501374,0.003262495295361571,0.004059035797343128
6.93359375,9.926397765001963e-05,0.001978495318991202,0.004426570102519185
6.982421875,9.067170541763429e-05,0.001837494116821708,0.003322750189229348
7.03125,0.000129529301923494,0.002660515714215918,0.0027832231317613566
7.080078125,0.00011586763275954752,0.002407913206987492,0.0015459123222932082
7.12890625,0.00014063487597316753,0.002965628759205041,0.0017897422578681886
7.177734375,0.0001170136296171851,0.0024902693272078284,0.0021792650095225153
7.2265625,7.95221372092673e-05,0.0017174133205844046,0.0013464654900268264
7.275390625,5.745998014812757e-05,0.0012548228082173954,0.0020214892647899773
7.32421875,4.44356346314243e-05,0.0009869533775433998,0.001888054268290999
7.373046875,4.200722046801955e-05,0.0009436005132877494,0.0014790059485631174
7.421875,9.139254838758665e-05,0.002086553117242931,0.0013135833092069327
7.470703125,9.386719328242865e-05,0.002156538326339346,0.0011306716774189104
7.51953125,6.20380304066678e-05,0.0014446769807885734,0.0011640091553123723
7.568359375,2.7990917008440185e-05,0.0006596022831756573,0.001092951428220202
7.6171875,2.9166684078496687e-05,0.0006967400317320894,0.0008954216660670881
7.666015625,2.9593780511756415e-05,0.0007177289446419206,0.0007473805369125942
7.71484375,4.493410406859644e-05,0.001100655275322281,0.0008867274553384542
7.763671875,2.8307813872448854e-05,0.0007004169939896622,0.000773495172451963
7.8125,2.303783529818279e-05,0.0005788125490196903,0.0010675871467081888
7.861328125,3.483569443734799e-05,0.0008858403770515674,0.0008385037494136058
7.91015625,2.6273755509305806e-05,0.0006734804026977367,0.0006020659968930265
7.958984375,1.9706919916854664e-05,0.000512599945626519,0.0003905112994540001
8.0078125,1.6615766640301876e-05,0.00043653896582940635,0.000360121924399814
8.056640625,1.3510618797412415e-05,0.0003598805734728017,0.00033848034643280876
8.10546875,1.1268003336320196e-05,0.0003034212105724685,0.0005183847049123717
8.154296875,1.0433755976830725e-05,0.00028450963566333844,0.00044344011524688964
8.203125,1.3207905515451153e-05,0.0003642468789833422,0.0003347959942983586
8.251953125,1.0718858443230625e-05,0.0002984221285178792,0.00027184095112412686
8.30078125,9.397142860484227e-06,0.0002653061184536492,0.0002681560744852008
8.349609375,9.624423242028941e-06,0.0002740800346216315,0.000350421238326121
8.3984375,1.0262921390130103e-05,0.0002966084143302187,0.000162401869542848
8.447265625,1.0723025379225996e-05,0.0003123707940386811,0.00015065061737359195
8.49609375,8.281312001446162e-06,0.00024439000575474654,0.00025003819192979357
8.544921875,7.411058174863365e-06,0.00022059884851173298,0.0002084759840939264
8.59375,4.494314118433921e-06,0.00013536164330510227,0.00015958801516079341
8.642578125,3.6811497798491286e-06,0.00011221814959942247,0.00018745624646566454
8.69140625,5.747204783144734e-06,0.0001775306586081578,0.0001633766380582945
8.740234375,6.417564810598991e-06,0.000199840426818234,0.00010297860573300335
8.7890625,4.837992326184256e-06,0.0001521655091913782,6.976317296717248e-05
8.837890625,2.9922722839748837e-06,9.517352650927581e-05,0.00010671200094864259
8.88671875,2.7334363385546383e-06,8.798888341382382e-05,0.00015517939465689077
8.935546875,2.953271887240249e-06,9.596061325159734e-05,0.00010293743215604873
8.984375,2.414108160171492e-06,7.936332497896486e-05,4.9853714151682024e-05
9.033203125,1.6728065832389837e-06,5.5476501824605405e-05,9.072221579059294e-05
9.08203125,1.82129669919531e-06,6.12073183580541e-05,0.000103368370775616
9.130859375,2.822518196756868e-06,9.577965173577888e-05,0.00011327280253097315
9.1796875,1.9535110449874857e-06,6.678440252409084e-05,5.1635242859126136e-05
9.228515625,1.2954672481317548e-06,4.4870067970735874e-05,4.4694274982038106e-05
9.27734375,1.1955354594444378e-06,4.1821718157345466e-05,5.2915731259386077e-05
9.326171875,1.420771066586001e-06,5.019020334291618e-05,5.105437016233526e-05
9.375,9.129509208347044e-07,3.2548154103652935e-05,4.2202168662236704e-05
9.423828125,9.042080196752845e-07,3.2636577492796365e-05,4.2443634308341326e-05
9.47265625,9.176990090421601e-07,3.3450573588848103e-05,3.561096077715726e-05
9.521484375,1.173597477546279e-06,4.3175398233396345e-05,3.118980500072841e-05
9.5703125,1.0576343005340125e-06,3.929003182033375e-05,2.797373950998863e-05
9.619140625,8.048036264745647e-07,3.0150241069308854e-05,3.4606753945026575e-05
9.66796875,6.845467131662609e-07,2.5964277016448623e-05,2.8218719683806632e-05
9.716796875,9.003041952570692e-07,3.45182676466846e-05,1.6608183023352053e-05
9.765625,7.912295069980779e-07,3.05007212336006e-05,2.0449748481080595e-05
9.814453125,5.152759673616384e-07,2.0102381296521427e-05,2.5902836892392677e-05
9.86328125,3.9565578284465896e-07,1.5588105713125127e-05,1.9977173302376537e-05
9.912109375,5.400067777239161e-07,2.1501817298652072e-05,1.076943001105548e-05
9.9609375,3.827828989749452e-07,1.5355569977797552e-05,1.5136387020849253e-05
10.009765625,3.332384374661367e-07,1.3537692262282172e-05,1.63777451433557e-05
10.05859375,3.148916282210878e-07,1.2861530297596174e-05,1.3278098773443743e-05
10.107421875,2.348356149092823e-07,9.701453688745458e-06,8.048989382493313e-06
10.15625,2.498345031048933e-07,1.0427916580992591e-05,1.3115812004007123e-05
10.205078125,2.12751410559302e-07,8.95547285067056e-06,1.3006980409416287e-05
10.25390625,1.941294764641973e-07,8.264878666065824e-06,7.678407362200014e-06
10.302734375,2.63422055427649e-07,1.1299746675252821e-05,9.34811152014945e-06
10.3515625,1.477685081317492e-07,6.3825586495133264e-06,7.941385094162207e-06
10.400390625,1.393012262263358e-07,6.090701530547818e-06,1.1129934367049857e-05
10.44921875,1.7526924113415936e-07,7.743927471020842e-06,8.957806310704894e-06
10.498046875,1.8104116446764104e-07,8.04499596908854e-06,4.938551275681558e-06
10.546875,1.1721848874762632e-07,5.265158640580815e-06,6.141453426706201e-06
10.595703125,9.025855207673997e-08,4.084764207240213e-06,4.977928739306364e-06
10.64453125,8.413382959763677e-08,3.851247056121098e-06,3.4045491143192474e-06
10.693359375,1.0956503101391245e-07,5.0554571466092025e-06,4.3604748306099564e-06
10.7421875,1.033078224018783e-07,4.807209002851895e-06,4.299517543389831e-06
10.791015625,4.896414080582544e-08,2.302561408555845e-06,3.753920025458983e-06
10.83984375,9.010567273515707e-08,4.273832760875559e-06,2.7698010361283963e-06
10.888671875,8.45927005769055e-08,4.036117349207357e-06,2.196856240607828e-06
10.9375,5.770738515307669e-08,2.783190953522569e-06,3.198948260183833e-06
10.986328125,4.632375176478207e-08,2.254756674648758e-06,2.9828686469599596e-06
11.03515625,5.7476840395190614e-08,2.8167709044028436e-06,2.184878527915491e-06
11.083984375,4.867441397136951e-08,2.4148672427965213e-06,2.22362290847159e-06
11.1328125,3.473600120255428e-08,1.7302092503728854e-06,2.300032583267081e-06
11.181640625,4.092365416466628e-08,2.064833333252174e-06,1.9491588865910685e-06
11.23046875,4.453425979022834e-08,2.2579148061837898e-06,1.361588895199895e-06
11.279296875,2.7773221528707243e-08,1.4216293068595945e-06,1.4087384068329823e-06
11.328125,1.6192292484170277e-08,8.367757343282077e-07,1.7102916254786648e-06
11.376953125,1.9128703653873503e-08,9.962383591968346e-07,1.410779102336426e-06
11.42578125,2.7626489182172553e-08,1.454163998600326e-06,1.1923392976588893e-06
11.474609375,2.4243638055990005e-08,1.2820860109222732e-06,1.220123653353834e-06
11.5234375,1.0823860304652514e-08,5.777431022606639e-07,9.759857545709517e-07
11.572265625,1.82338332384208e-08,9.83625314329108e-07,9.8826076242115e-07
11.62109375,2.1660647695011998e-08,1.1768526075029803e-06,9.069866600515385e-07
11.669921875,1.7652798142761346e-08,9.652435180520963e-07,7.939005950061402e-07
11.71875,1.0362985950639536e-08,5.706772886408126e-07,1.006410095814682e-06
11.767578125,1.0245795899121613e-08,5.726013597194475e-07,5.887166773684615e-07
11.81640625,1.271591380734572e-08,7.116727673994375e-07,2.6067506419037263e-07
11.865234375,8.010502401520553e-09,4.549306713206173e-07,5.792715818502603e-07
11.9140625,8.722424229349016e-09,4.968874082151831e-07,5.504031406881355e-07
11.962890625,7.6164295692827e-09,4.3767712056603826e-07,4.977242723750089e-07
12.01171875,8.244267334911557e-09,4.773628935525653e-07,3.3350635341718313e-07
12.060546875,7.477117982983935e-09,4.3838714896849067e-07,4.0118695801258123e-07
12.109375,6.833481027830653e-09,4.0017327195210333e-07,4.922159626802661e-07
12.158203125,6.414173903504318e-09,3.8292082947520945e-07,2.2938122731843122e-07
12.20703125,5.789381003259227e-09,3.442627546836531e-07,2.3327749087183154e-07
12.255859375,3.5513701968868313e-09,2.1457304845335497e-07,4.041421496423006e-07
12.3046875,2.9823396678682863e-09,1.8241190471716025e-07,3.5977069238964476e-07
12.353515625,5.0349965582357524e-09,3.0755389909003376e-07,1.9586481120882974e-07
12.40234375,4.400423082864076e-09,2.718607428631198e-07,1.5883004003764652e-07
12.451171875,2.369943854262404e-09,1.470961592949659e-07,2.4185853699004647e-07
12.5,3.098105170187286e-09,1.9360127507987267e-07,2.1289070340562958e-07
12.548828125,2.1418815437096435e-09,1.3525288605811407e-07,1.1904901967607521e-07
12.59765625,1.9126661388833235e-09,1.2279189043363606e-07,1.2170688725905847e-07
12.646484375,2.1753577990839586e-09,1.387081689432341e-07,1.6909726999956756e-07
12.6953125,2.198564206466075e-09,1.426565093687151e-07,1.2883529057846826e-07
12.744140625,2.155732498895137e-09,1.403220666327977e-07,1.0250217254301328e-07
12.79296875,1.6661104119867473e-09,1.0870960440550972e-07,1.0292392761045256e-07
12.841796875,9.79164329972793e-10,6.482016322647853e-08,1.37859844840985e-07
12.890625,1.604085342963619e-09,1.067516391021455e-07,9.84565817070529e-08
12.939453125,1.6884803710951523e-09,1.136269654078702e-07,7.7038317377194e-08
12.98828125,1.1994702971321622e-09,8.06145433835923e-08,6.885537815500692e-08
13.037109375,8.817498149659244e-10,6.0589340193447e-08,9.221550718115844e-08
13.0859375,1.0179047115175016e-09,6.975279685000106e-08,5.78444930478292e-08
13.134765625,1.1404929441069798e-09,7.866484691488494e-08,3.188430053876535e-08
13.18359375,7.352227680797259e-10,5.078141091376423e-08,4.603471667053734e-08
13.232421875,5.669257222282228e-10,4.009999911798796e-08,5.661253173390746e-08
13.28125,5.380056525603571e-10,3.781934201202238e-08,5.9496055133106615e-08
13.330078125,6.386126011654327e-10,4.544923874095739e-08,4.4112849361423315e-08
13.37890625,6.198230604276826e-10,4.463520597347288e-08,4.364150851558741e-08
13.427734375,4.3985833832114334e-10,3.1610831109344774e-08,3.3204563919058126e-08
13.4765625,4.857607241323488e-10,3.529048757676631e-08,2.3920837898400745e-08
13.525390625,4.4624680056063794e-10,3.254927968445818e-08,2.9798034055795252e-08
13.57421875,2.8036144260845425e-10,2.0846961164009724e-08,3.4203564449689765e-08
13.623046875,2.315611390707306e-10,1.6851509614845027e-08,3.48955407379175e-08
13.671875,3.7644329756158437e-10,2.833655095588892e-08,1.5999507379232634e-08
13.720703125,4.280304260750336e-10,3.225056171042582e-08,1.7727116749102642e-08
13.76953125,2.573911386880696e-10,1.9505736703428584e-08,2.495647143433138e-08
13.818359375,1.627413397766196e-10,1.2304304511865017e-08,1.6972533024826052e-08
13.8671875,1.5766618999134642e-10,1.2244036185613637e-08,1.4808686120333512e-08
13.916015625,2.1304975147395973e-10,1.6468277421303277e-08,1.5099021602940212e-08
13.96484375,1.8506379954630113e-10,1.4422287700750712e-08,1.2078748784448212e-08
14.013671875,1.845855917599715e-10,1.4350575560475357e-08,1.7139754896320015e-08
14.0625,1.785499399461127e-10,1.4080699774215082e-08,9.373731376477391e-09
14.111328125,1.4239997348570055e-10,1.1428275868560362e-08,8.381033424843147e-09
14.16015625,9.526610853147024e-11,7.671334183665286e-09,1.3214761649752561e-08
14.208984375,8.890350590126063e-11,7.161795038931326e-09,1.0298552192187548e-08
14.2578125,1.273568441016564e-10,1.0379982931039988e-08,7.320371544142556e-09
14.306640625,1.2398427687169573e-10,9.961659496045194e-09,6.228048328935989e-09
14.35546875,5.933454804870117e-11,4.866307789912497e-09,6.560666244399701e-09
14.404296875,8.022373330319783e-11,6.677313101929734e-09,6.666264785925944e-09
14.453125,9.727134849629837e-11,8.162608612222971e-09,4.522632804008745e-09
14.501953125,4.582101386192676e-11,3.832810129177322e-09,4.923803106132565e-09
14.55078125,3.5309988267134294e-11,2.977889583871498e-09,5.933105698227108e-09
14.599609375,4.671575315963518e-11,3.895615774661153e-09,5.986932678174118e-09
14.6484375,6.64885482167868e-11,5.818165076841158e-09,4.4121935347301215e-09
14.697265625,5.868569534706849e-11,4.849443298961808e-09,3.74158182490804e-09
14.74609375,3.1956217390241284e-11,2.9290640417091194e-09,3.5187038282201623e-09
14.794921875,3.6899099802643385e-11,3.148447214360947e-09,3.1884792035868457e-09
14.84375,3.1605870691440295e-11,2.724267223189627e-09,2.0216752496937386e-09
14.892578125,2.3569474408578386e-11,2.1638755356184352e-09,2.5651131189898664e-09
14.94140625,2.9569744683943124e-11,2.5689736100627216e-09,3.4424651034884966e-09
14.990234375,3.190906518705754e-11,2.8400794352227408e-09,2.380848969535304e-09
15.0390625,2.7708024333277037e-11,2.5461233945784822e-09,1.6387730653285766e-09
15.087890625,1.8757629974729093e-11,1.66884348936638e-09,2.117286963283845e-09
15.13671875,1.3779176120933194e-11,1.2031363644117992e-09,1.7322860641747734e-09
15.185546875,1.8738355442359336e-11,1.7657961391879266e-09,1.5155927589249537e-09
15.234375,1.8040224805143894e-11,1.612806621815445e-09,1.2619180971048093e-09
15.283203125,1.4644388292871584e-11,1.3653855245155979e-09,1.2640828769536057e-09
15.33203125,1.1253570786068036e-11,1.096693744902433e-09,2.0044068803776703e-09
15.380859375,1.4985275761726148e-11,1.3734231953519958e-09,9.314322313960128e-10
15.4296875,1.4968971628821866e-11,1.42331297523191e-09,9.377785479861186e-10
15.478515625,8.401278088192697e-12,7.494911224287705e-10,1.0979905732252284e-09
15.52734375,6.878008023972708e-12,6.717409231871328e-10,7.974209958158114e-10
15.576171875,1.0990844393036781e-11,1.02953241700542e-09,6.064715985052233e-10
15.625,8.858187314445347e-12,9.036155023571458e-10,6.734676371728333e-10
15.673828125,5.994175351238479e-12,5.428781234069949e-10,9.115293100313999e-10
15.72265625,4.953689355695516e-12,4.939505208680194e-10,7.018621223906345e-10
15.771484375,5.733446782426134e-12,5.425138806311473e-10,4.382040190110804e-10
15.8203125,5.531717894624004e-12,5.601769342160583e-10,5.233557910211817e-10
15.869140625,4.271631912187355e-12,4.088246105059652e-10,6.134796435381468e-10
15.91796875,4.146951895888063e-12,3.9794857178901035e-10,4.4959559770383825e-10
15.966796875,5.8756647789699814e-12,5.925159946118875e-10,3.7598497497141094e-10
16.015625,4.91468144954842e-12,4.919972702167531e-10,3.0274715513485433e-10
16.064453125,2.5294970843217306e-12,2.6664296552123256e-10,4.028744047200237e-10
16.11328125,2.5342312305536003e-12,2.4986584787319333e-10,3.388722893086687e-10
16.162109375,2.6101625712321084e-12,2.6037737383627736e-10,1.9652841823333188e-10
16.2109375,3.204735819362589e-12,3.0926941375054957e-10,3.068619108888769e-10
16.259765625,2.3872424307279814e-12,2.566322466837734e-10,3.3011513612527865e-10
16.30859375,2.0405338742064008e-12,2.0296562970386019e-10,2.0801377482365045e-10
16.357421875,2.8794357437490846e-12,3.0225608107595824e-10,1.7555481712629728e-10
16.40625,1.605892134311758e-12,1.6140012361714385e-10,2.036074698856578e-10
16.455078125,1.191861825324389e-12,1.1855735992447373e-10,1.7462899700078986e-10
16.50390625,1.388649203675997e-12,1.4449382426309583e-10,1.3713369737613955e-10
16.552734375,1.4966957898557899e-12,1.6779943486612942e-10,1.0621097003007982e-10
16.6015625,1.831333693068941e-12,1.7699950456146622e-10,1.6423927518387728e-10
16.650390625,9.145203992575342e-13,8.965780070458632e-11,1.8070681882959595e-10
16.69921875,9.46295921617828e-13,9.932032015410179e-11,8.861633500320257e-11
16.748046875,1.3339187460826781e-12,1.4105941293177173e-10,8.800416693194637e-11
16.796875,7.977367745222591e-13,8.463400116467461e-11,1.0277941245615409e-10
16.845703125,6.361693566126122e-13,7.148670785755486e-11,7.871261550480699e-11
16.89453125,8.934624611759613e-13,8.879725451659339e-11,5.906523537790331e-11
16.943359375,8.523365429406512e-13,8.405443487202358e-11,6.472678304237678e-11
16.9921875,5.554871088006807e-13,5.5866996394623075e-11,1.0569160732820141e-10
17.041015625,4.831506366956976e-13,5.32311356238359e-11,8.494301364936225e-11
17.08984375,6.285877957476287e-13,6.208192646207034e-11,3.632911289544151e-11
17.138671875,5.410330250306095e-13,5.7569442310825473e-11,4.222419115097262e-11
17.1875,4.561360080710162e-13,4.2269538384927146e-11,5.065952605250315e-11
17.236328125,3.083954945462626e-13,4.263766379729794e-11,5.2878342736896655e-11
17.28515625,6.468737194648132e-13,5.953040897261616e-11,3.4634101421618614e-11
17.333984375,3.752982761159088e-13,4.017442878307562e-11,2.8760035060683653e-11
17.3828125,2.446087956748377e-13,2.0375624752193157e-11,4.157843167039374e-11
17.431640625,3.032708838610764e-13,2.6046073881466733e-11,3.532487062616892e-11
17.48046875,3.0070237879934943e-13,3.448205522795041e-11,2.5786136415299686e-11
17.529296875,2.703855537202431e-13,2.8165839552283234e-11,2.148286714332422e-11
17.578125,2.0927155756558065e-13,2.039799820259276e-11,2.8011342150924138e-11
17.626953125,2.862337644588726e-13,2.4360041572620198e-11,2.5919067315210395e-11
17.67578125,2.395465804428643e-13,2.7594024087639836e-11,1.5233133704037354e-11
17.724609375,2.2105898647200849e-13,1.5016642133110218e-11,1.672677934149534e-11
17.7734375,1.0109514754054135e-13,1.1642386659925858e-11,2.2303306747402738e-11
17.822265625,2.0999312862293063e-13,1.663037729545422e-11,1.6384848859448873e-11
17.87109375,1.97524246450672e-13,1.911536082620721e-11,9.847305527257507e-12
17.919921875,1.338294059290791e-13,1.3545655714373012e-11,1.1797762584774523e-11
17.96875,1.169988455939013e-13,7.893454058911506e-12,1.969188306152878e-11
18.017578125,1.3705295034941867e-13,1.303382965994878e-11,1.2696153374054943e-11
18.06640625,1.4645225219881645e-13,1.2178581243934408e-11,5.1913945835655085e-12
18.115234375,1.1416739938192695e-13,7.528771648427763e-12,7.410880954021167e-12
18.1640625,1.190876786232909e-13,8.485705489877494e-12,1.0254520731726967e-11
18.212890625,8.455661012393847e-14,8.84344156454239e-12,7.54896177426803e-12
18.26171875,1.2183793797236676e-13,8.789953357978406e-12,6.876299728064498e-12
18.310546875,7.424683272682689e-14,4.469007446510782e-12,9.423808599604226e-12
18.359375,7.498513004088057e-14,5.002945237331256e-12,6.931434349106948e-12
18.408203125,1.0085715416365682e-13,8.444375650898972e-12,4.074035668084546e-12
18.45703125,7.382984889368346e-14,5.250002105127401e-12,3.971558245585885e-12
